GEOID,NAME,Above_Poverty_Households,Above_Poverty_Level,Asian_Alone,Below_Poverty_Female_12_14,Below_Poverty_Female_15,Below_Poverty_Female_16_17,Below_Poverty_Female_5,Below_Poverty_Female_6_11,Below_Poverty_Female_Total,Below_Poverty_Female_Under_5,Black_Alone,Built_1939_Earlier,Built_1940_1949,Built_1950_1959,Built_1960_1969,Built_1970_1979,Built_1980_1989,Built_1990_1999,Built_2000_2009,Built_2010_2019,Built_2020_Later,Children_In_Married_Couple_Families,Children_In_Single_Father_Families,Children_In_Single_Mother_Families,Family_Female_No_Husband,Family_Households,Family_Income_200K_Plus,Family_Male_No_Wife,Family_Married_Couple,Five_Plus_Bedrooms,Four_Bedrooms,Hispanic_Latino,Households_No_Children_Under_18,Households_With_Children_Under_18,Income_100K_125K,Income_10K_15K,Income_125K_150K,Income_150K_200K,Income_15K_20K,Income_200K_Plus,Income_20K_25K,Income_25K_30K,Income_30K_35K,Income_35K_40K,Income_40K_45K,Income_45K_50K,Income_50K_60K,Income_60K_75K,Income_75K_100K,Income_Under_10K,Median_Gross_Rent,Median_Home_Value,Median_Household_Income,Median_Household_Income_All_Tenure,Median_Income_Owner_Occupied,Median_Income_Renter_Occupied,Mobile_Home,No_Bedroom,Nonfamily_Households,Nonfamily_Living_Alone,Nonfamily_Not_Alone,Occupied_Units,One_Bedroom,Other_Housing_Type,Owner_1_Person,Owner_2_Person,Owner_3_Person,Owner_4_Person,Owner_5_Person,Owner_6_Person,Owner_7_Plus_Person,Owner_Costs_1000_1499,Owner_Costs_1500_1999,Owner_Costs_2000_2999,Owner_Costs_300_599,Owner_Costs_600_999,Owner_Costs_Under_300,Owner_Occupied,Pop_12_14,Pop_15_17,Pop_3_4,Pop_5,Pop_6_11,Pop_Under_3,Rent_Burden_30_34_Pct,Rent_Burden_35_39_Pct,Rent_Burden_40_49_Pct,Rent_Burden_50_Plus_Pct,Renter_1_Person,Renter_2_Person,Renter_3_Person,Renter_4_Person,Renter_5_Person,Renter_6_Person,Renter_7_Plus_Person,Renter_Occupied,Single_Family_Attached,Single_Family_Detached,Three_Bedrooms,Total_Families,Total_Households,Total_Households_Children_Status,Total_Housing_Units,Total_Housing_Units_Check,Total_Occupied_Units,Total_Occupied_Units_Size,Total_Own_Children_Under_18,Total_Pop_Under_18,Total_Population,Two_Bedrooms,Units_10_19,Units_2,Units_20_49,Units_3_4,Units_50_Plus,Units_5_9,Vacant_Units,White_Alone,Percent_White,Percent_Black,Percent_Asian,Percent_Hispanic,Low_Income_Under_35K,Middle_Income_35K_100K,High_Income_100K_Plus,Percent_Low_Income_Under_35K,Percent_High_Income_100K_Plus,Percent_Family_Households,Percent_Single_Person_Households,Percent_Households_With_Children,Percent_Children_Married_Couple,Percent_Children_Single_Parent,Percent_Occupied,Percent_Vacant,Percent_Owner_Occupied,Percent_Renter_Occupied,Percent_Single_Family,Multi_Family_All_Units,Percent_Multi_Family_All,Percent_Built_2000_Plus,Percent_Built_Pre_1980,Two_Plus_Bedroom_Units,Percent_Two_Plus_Bedrooms,High_Rent_Burden_30_Plus_Units,High_Rent_Burden_50_Plus_Units,Percent_High_Rent_Burden_30_Plus,Percent_High_Rent_Burden_50_Plus
22033004030,"Census Tract 004030, East Baton Rouge Parish, Louisiana",51.0,2386.0,97.0,0.0,0.0,34.0,60.0,101.0,950.0,104.0,1296.0,7.0,42.0,40.0,0.0,111.0,328.0,64.0,347.0,626.0,115.0,187.0,40.0,594.0,102.0,613.0,17.0,312.0,301.0,0.0,234.0,1160.0,916.0,364.0,81.0,52.0,0.0,162.0,67.0,35.0,46.0,0.0,67.0,24.0,68.0,9.0,168.0,166.0,163.0,172.0,1112.0,275900.0,55438.0,55438.0,73125.0,43846.0,0.0,130.0,667.0,325.0,342.0,1280.0,107.0,0.0,500.0,207.0,182.0,5.0,177.0,25.0,17.0,780.0,773.0,7.0,500.0,0.0,500.0,500.0,114.0,178.0,280.0,143.0,93.0,1067.0,12.0,61.0,147.0,196.0,17.0,8.0,0.0,8.0,293.0,780.0,406.0,780.0,57.0,651.0,714.0,613.0,1280.0,1280.0,1680.0,1680.0,1280.0,1280.0,821.0,1067.0,3811.0,495.0,93.0,106.0,15.0,656.0,0.0,102.0,400.0,1292.0,33.90186302807662,34.00682235633692,2.5452637103122537,30.438205195486752,404.0,598.0,278.0,31.5625,21.71875,47.890625,25.390625,28.4375,22.77710109622412,77.22289890377589,76.19047619047619,23.809523809523807,39.0625,60.9375,42.142857142857146,972.0,57.85714285714286,64.76190476190476,11.904761904761903,1443.0,85.89285714285714,416.0,196.0,53.333333333333336,25.128205128205128
22033004031,"Census Tract 004031, East Baton Rouge Parish, Louisiana",0.0,3401.0,383.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,1221.0,50.0,20.0,42.0,237.0,95.0,423.0,188.0,346.0,1742.0,0.0,631.0,89.0,92.0,97.0,862.0,91.0,186.0,676.0,104.0,446.0,719.0,1948.0,442.0,183.0,23.0,182.0,175.0,110.0,189.0,176.0,260.0,111.0,106.0,66.0,43.0,40.0,93.0,225.0,408.0,1263.0,306600.0,40071.0,40071.0,121027.0,27618.0,0.0,340.0,1528.0,818.0,710.0,2390.0,579.0,0.0,1096.0,523.0,447.0,230.0,217.0,76.0,18.0,1294.0,1294.0,0.0,1096.0,0.0,1096.0,1096.0,28.0,92.0,260.0,234.0,39.0,812.0,71.0,35.0,69.0,687.0,0.0,58.0,57.0,1.0,573.0,1294.0,339.0,1294.0,44.0,1381.0,1182.0,862.0,2390.0,2390.0,3143.0,3143.0,2390.0,2390.0,812.0,812.0,5704.0,492.0,255.0,257.0,403.0,344.0,364.0,95.0,753.0,3067.0,53.76928471248247,21.406030855539974,6.714586255259467,12.605189340813464,1088.0,573.0,729.0,45.52301255230125,30.502092050209207,36.06694560669456,34.22594142259414,18.493723849372383,77.70935960591133,22.29064039408867,76.04199809099586,23.958001909004135,45.85774058577406,54.14225941422595,45.338848234171174,1718.0,54.66115176582883,66.43334393891188,14.12663060769965,2224.0,70.76041998090996,862.0,687.0,66.61514683153014,53.091190108191654
22033004201,"Census Tract 004201, East Baton Rouge Parish, Louisiana",0.0,2269.0,1.0,0.0,0.0,0.0,0.0,297.0,1275.0,317.0,3351.0,94.0,0.0,97.0,401.0,372.0,358.0,292.0,173.0,171.0,0.0,0.0,79.0,741.0,96.0,877.0,0.0,535.0,342.0,57.0,292.0,50.0,1342.0,378.0,76.0,219.0,41.0,39.0,38.0,0.0,145.0,11.0,200.0,159.0,60.0,31.0,114.0,129.0,184.0,274.0,924.0,123000.0,34100.0,34100.0,37193.0,30858.0,364.0,0.0,843.0,829.0,14.0,1720.0,0.0,0.0,802.0,563.0,247.0,0.0,247.0,316.0,35.0,918.0,918.0,0.0,767.0,35.0,802.0,802.0,102.0,349.0,132.0,274.0,31.0,1027.0,40.0,168.0,71.0,273.0,35.0,281.0,136.0,145.0,239.0,918.0,314.0,918.0,16.0,1318.0,1251.0,877.0,1720.0,1720.0,1958.0,1958.0,1720.0,1720.0,820.0,1027.0,3999.0,358.0,53.0,20.0,0.0,187.0,0.0,0.0,238.0,558.0,13.953488372093023,83.79594898724682,0.025006251562890724,1.2503125781445361,887.0,677.0,156.0,51.56976744186047,9.069767441860465,50.98837209302326,48.19767441860465,21.976744186046513,0.0,100.0,87.84473953013278,12.155260469867212,46.627906976744185,53.372093023255815,68.13074565883555,260.0,13.278855975485188,17.56894790602656,49.23391215526047,1958.0,100.0,552.0,273.0,60.130718954248366,29.73856209150327
22033004203,"Census Tract 004203, East Baton Rouge Parish, Louisiana",0.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,96.0,2196.0,22.0,0.0,243.0,192.0,212.0,232.0,42.0,49.0,0.0,0.0,77.0,16.0,452.0,51.0,594.0,8.0,369.0,225.0,0.0,210.0,132.0,590.0,202.0,68.0,46.0,12.0,41.0,28.0,17.0,77.0,54.0,29.0,35.0,17.0,78.0,61.0,79.0,70.0,80.0,1179.0,137700.0,48356.0,48356.0,62746.0,-666666666.0,0.0,0.0,198.0,191.0,7.0,792.0,9.0,0.0,560.0,393.0,212.0,17.0,195.0,181.0,51.0,232.0,232.0,0.0,560.0,0.0,560.0,560.0,20.0,122.0,328.0,55.0,0.0,591.0,13.0,0.0,0.0,112.0,32.0,130.0,31.0,99.0,167.0,232.0,201.0,232.0,73.0,919.0,688.0,594.0,792.0,792.0,992.0,992.0,792.0,792.0,545.0,620.0,2700.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,348.0,12.88888888888889,81.33333333333333,0.0,4.888888888888889,314.0,340.0,138.0,39.64646464646464,17.424242424242426,75.0,24.116161616161616,25.5050505050505,14.128440366972479,85.87155963302753,79.83870967741935,20.161290322580644,70.70707070707071,29.292929292929294,100.0,0.0,0.0,4.939516129032258,67.43951612903226,983.0,99.09274193548387,125.0,112.0,53.879310344827594,48.275862068965516
22033004204,"Census Tract 004204, East Baton Rouge Parish, Louisiana",0.0,2896.0,0.0,86.0,47.0,82.0,0.0,0.0,921.0,58.0,3203.0,18.0,0.0,217.0,353.0,163.0,324.0,108.0,453.0,111.0,0.0,223.0,77.0,400.0,81.0,1170.0,13.0,485.0,685.0,11.0,174.0,84.0,836.0,595.0,71.0,17.0,54.0,117.0,99.0,13.0,14.0,85.0,64.0,98.0,60.0,47.0,75.0,102.0,195.0,320.0,871.0,108800.0,42530.0,42530.0,51193.0,35245.0,358.0,0.0,261.0,200.0,61.0,1431.0,197.0,0.0,915.0,802.0,647.0,93.0,554.0,155.0,6.0,516.0,516.0,0.0,915.0,0.0,915.0,915.0,12.0,169.0,214.0,100.0,92.0,986.0,47.0,44.0,79.0,117.0,6.0,149.0,25.0,124.0,113.0,516.0,368.0,516.0,4.0,942.0,977.0,1170.0,1431.0,1431.0,1747.0,1747.0,1431.0,1431.0,700.0,996.0,4425.0,388.0,53.0,38.0,64.0,176.0,112.0,0.0,316.0,925.0,20.903954802259886,72.38418079096046,0.0,1.8983050847457625,599.0,577.0,255.0,41.85883997204752,17.81970649895178,81.76100628930818,13.976240391334732,41.57931516422082,31.857142857142858,68.14285714285714,81.9118488838008,18.0881511161992,63.941299790356396,36.058700209643604,54.14997137950772,443.0,25.357756153405838,32.28391528334287,42.98797939324556,1550.0,88.72352604464797,287.0,117.0,55.62015503875969,22.674418604651162
22033004205,"Census Tract 004205, East Baton Rouge Parish, Louisiana",0.0,5053.0,1.0,30.0,0.0,15.0,0.0,13.0,488.0,120.0,5438.0,14.0,0.0,106.0,453.0,719.0,629.0,122.0,147.0,247.0,0.0,613.0,0.0,499.0,158.0,1463.0,25.0,779.0,684.0,0.0,155.0,52.0,1410.0,687.0,134.0,48.0,105.0,252.0,52.0,25.0,11.0,78.0,106.0,222.0,136.0,105.0,113.0,213.0,459.0,38.0,967.0,153600.0,63996.0,63996.0,66250.0,-666666666.0,96.0,0.0,634.0,538.0,96.0,2097.0,151.0,14.0,1675.0,1206.0,582.0,157.0,425.0,624.0,158.0,422.0,422.0,0.0,1661.0,14.0,1675.0,1675.0,251.0,135.0,394.0,288.0,38.0,1365.0,57.0,15.0,34.0,0.0,158.0,466.0,114.0,352.0,469.0,422.0,257.0,422.0,0.0,1994.0,1848.0,1463.0,2097.0,2097.0,2437.0,2437.0,2097.0,2097.0,1112.0,1365.0,6036.0,283.0,0.0,9.0,0.0,188.0,15.0,121.0,340.0,559.0,9.261100066269053,90.09277667329357,0.01656726308813784,0.8614976805831678,333.0,1248.0,516.0,15.879828326180256,24.606580829756798,69.76633285646162,25.65569861707201,32.761087267525035,55.12589928057554,44.87410071942446,86.04842018875667,13.951579811243331,79.87601335240821,20.1239866475918,81.8219121871153,333.0,13.664341403364794,16.16741895773492,53.01600328272467,2286.0,93.80385720147723,106.0,0.0,25.118483412322274,0.0
22033004301,"Census Tract 004301, East Baton Rouge Parish, Louisiana",19.0,5531.0,1.0,0.0,0.0,9.0,0.0,0.0,175.0,0.0,1023.0,0.0,15.0,28.0,121.0,856.0,588.0,365.0,226.0,386.0,43.0,1200.0,69.0,263.0,126.0,1672.0,184.0,413.0,1259.0,15.0,666.0,175.0,1570.0,636.0,195.0,11.0,80.0,210.0,14.0,184.0,76.0,13.0,90.0,57.0,64.0,52.0,123.0,297.0,544.0,196.0,999.0,229700.0,82130.0,82130.0,92314.0,-666666666.0,416.0,0.0,534.0,534.0,0.0,2206.0,107.0,0.0,1911.0,1557.0,1199.0,417.0,782.0,358.0,126.0,295.0,295.0,0.0,1911.0,0.0,1911.0,1911.0,192.0,382.0,87.0,134.0,0.0,1547.0,0.0,0.0,0.0,143.0,53.0,232.0,97.0,135.0,354.0,295.0,115.0,295.0,0.0,1974.0,1676.0,1672.0,2206.0,2206.0,2628.0,2628.0,2206.0,2206.0,1532.0,1550.0,5882.0,164.0,0.0,0.0,16.0,188.0,0.0,34.0,422.0,4135.0,70.29921795307719,17.392043522611356,0.017001020061203673,2.9751785107106428,400.0,1137.0,669.0,18.13236627379873,30.326382592928375,75.79329102447869,24.206708975521305,28.830462375339984,78.3289817232376,21.671018276762403,83.94216133942162,16.057838660578387,86.62737987307344,13.372620126926563,75.11415525114155,238.0,9.056316590563165,24.923896499238964,38.81278538812785,2521.0,95.92846270928462,143.0,143.0,48.47457627118644,48.47457627118644
22033004302,"Census Tract 004302, East Baton Rouge Parish, Louisiana",0.0,5572.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,135.0,29.0,42.0,9.0,0.0,712.0,467.0,366.0,385.0,223.0,53.0,839.0,74.0,388.0,134.0,1708.0,207.0,478.0,1230.0,42.0,388.0,313.0,1253.0,884.0,323.0,0.0,157.0,284.0,0.0,207.0,0.0,90.0,33.0,26.0,58.0,257.0,158.0,160.0,283.0,101.0,-666666666.0,200600.0,93575.0,93575.0,94715.0,60956.0,455.0,0.0,429.0,261.0,168.0,2137.0,0.0,0.0,2013.0,1621.0,1195.0,426.0,769.0,426.0,82.0,124.0,124.0,0.0,1997.0,16.0,2013.0,2013.0,373.0,435.0,177.0,82.0,17.0,1499.0,0.0,15.0,21.0,0.0,60.0,344.0,226.0,118.0,392.0,124.0,87.0,124.0,0.0,1802.0,1534.0,1708.0,2137.0,2137.0,2286.0,2286.0,2137.0,2137.0,1301.0,1499.0,5765.0,322.0,0.0,29.0,0.0,0.0,0.0,0.0,149.0,5218.0,90.5117085862966,2.3417172593235036,0.0,5.429314830875976,224.0,942.0,971.0,10.481984089845579,45.4375292466074,79.92512868507254,12.213383247543284,41.366401497426295,64.48885472713297,35.511145272867026,93.48206474190727,6.517935258092739,94.1974730931212,5.802526906878802,78.82764654418197,29.0,1.268591426071741,28.915135608048992,34.645669291338585,2286.0,100.0,36.0,0.0,29.03225806451613,0.0
22033004401,"Census Tract 004401, East Baton Rouge Parish, Louisiana",28.0,4357.0,30.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,691.0,0.0,66.0,50.0,187.0,612.0,299.0,69.0,239.0,452.0,218.0,697.0,0.0,0.0,28.0,1211.0,247.0,133.0,1078.0,179.0,821.0,200.0,1453.0,499.0,278.0,0.0,166.0,204.0,0.0,256.0,25.0,139.0,0.0,47.0,126.0,10.0,133.0,208.0,247.0,113.0,1469.0,322800.0,91635.0,91635.0,112827.0,41205.0,194.0,140.0,741.0,708.0,33.0,1952.0,194.0,0.0,1537.0,1056.0,1035.0,361.0,674.0,21.0,0.0,415.0,415.0,0.0,1537.0,0.0,1537.0,1537.0,153.0,134.0,102.0,109.0,19.0,916.0,0.0,0.0,0.0,251.0,0.0,21.0,0.0,21.0,481.0,415.0,155.0,415.0,24.0,1646.0,705.0,1211.0,1952.0,1952.0,2192.0,2192.0,1952.0,1952.0,697.0,916.0,4574.0,153.0,0.0,55.0,185.0,45.0,28.0,15.0,240.0,3588.0,78.4433756012243,15.10712724092698,0.6558810668998688,4.3725404459991255,277.0,771.0,904.0,14.190573770491804,46.31147540983606,62.03893442622951,36.27049180327869,25.563524590163933,100.0,0.0,89.05109489051095,10.948905109489052,78.73975409836066,21.260245901639344,76.1861313868613,328.0,14.963503649635038,41.46897810218978,41.74270072992701,1858.0,84.76277372262774,251.0,251.0,60.48192771084337,60.48192771084337
22033004402,"Census Tract 004402, East Baton Rouge Parish, Louisiana",55.0,5876.0,83.0,0.0,0.0,0.0,56.0,0.0,222.0,0.0,896.0,0.0,0.0,57.0,188.0,296.0,576.0,352.0,368.0,663.0,0.0,1239.0,103.0,432.0,130.0,1826.0,255.0,358.0,1468.0,66.0,490.0,251.0,1272.0,1205.0,305.0,39.0,153.0,555.0,37.0,280.0,20.0,48.0,24.0,76.0,94.0,112.0,194.0,257.0,205.0,78.0,1471.0,254800.0,106566.0,106566.0,113542.0,63010.0,0.0,0.0,651.0,539.0,112.0,2477.0,0.0,0.0,2187.0,1584.0,1451.0,867.0,584.0,133.0,32.0,290.0,290.0,0.0,2187.0,0.0,2187.0,2187.0,366.0,342.0,182.0,209.0,85.0,1845.0,24.0,17.0,0.0,80.0,12.0,101.0,81.0,20.0,603.0,290.0,242.0,290.0,23.0,2255.0,1580.0,1826.0,2477.0,2477.0,2500.0,2500.0,2477.0,2477.0,1774.0,1845.0,6442.0,364.0,0.0,0.0,103.0,0.0,0.0,119.0,23.0,4784.0,74.26265135051227,13.908723998758148,1.2884197454206767,3.8963054951878293,246.0,938.0,1293.0,9.931368591037545,52.200242228502226,73.71820750908357,21.760193782801775,48.64755752926928,69.84216459977452,30.15783540022548,99.08,0.9199999999999999,88.29228905934599,11.707710940654017,91.12,222.0,8.88,41.24,21.64,2500.0,100.0,121.0,80.0,41.724137931034484,27.586206896551722
22033004403,"Census Tract 004403, East Baton Rouge Parish, Louisiana",0.0,6457.0,0.0,61.0,0.0,0.0,0.0,0.0,207.0,0.0,1102.0,112.0,84.0,46.0,254.0,605.0,309.0,152.0,377.0,309.0,0.0,1499.0,45.0,399.0,53.0,1853.0,447.0,360.0,1493.0,214.0,926.0,494.0,1265.0,907.0,236.0,28.0,176.0,209.0,130.0,507.0,15.0,56.0,126.0,40.0,7.0,38.0,61.0,175.0,277.0,91.0,1196.0,306000.0,107924.0,107924.0,110068.0,33856.0,0.0,0.0,319.0,226.0,93.0,2172.0,28.0,0.0,2072.0,1787.0,1486.0,637.0,849.0,301.0,53.0,100.0,100.0,0.0,2072.0,0.0,2072.0,2072.0,465.0,134.0,179.0,267.0,56.0,1956.0,21.0,0.0,0.0,63.0,36.0,248.0,186.0,62.0,285.0,100.0,66.0,100.0,16.0,2217.0,1048.0,1853.0,2172.0,2172.0,2248.0,2248.0,2172.0,2172.0,1943.0,1956.0,6921.0,32.0,0.0,0.0,0.0,15.0,0.0,0.0,76.0,5217.0,75.37928045080191,15.922554544141022,0.0,7.13769686461494,446.0,598.0,1128.0,20.534069981583794,51.93370165745856,85.31307550644567,10.405156537753223,41.75874769797422,77.14873906330418,22.85126093669583,96.61921708185054,3.3807829181494666,95.39594843462247,4.6040515653775325,99.33274021352312,15.0,0.6672597864768683,30.516014234875442,48.97686832740214,2220.0,98.75444839857651,84.0,63.0,84.0,63.0
22033004503,"Census Tract 004503, East Baton Rouge Parish, Louisiana",0.0,5610.0,362.0,50.0,0.0,0.0,50.0,23.0,563.0,0.0,2709.0,0.0,0.0,14.0,383.0,295.0,505.0,245.0,433.0,112.0,0.0,970.0,199.0,715.0,196.0,1467.0,56.0,703.0,764.0,112.0,276.0,2760.0,1049.0,870.0,183.0,11.0,88.0,102.0,72.0,56.0,0.0,30.0,64.0,125.0,211.0,153.0,249.0,112.0,322.0,141.0,1237.0,168700.0,56729.0,56729.0,72857.0,49347.0,13.0,34.0,452.0,427.0,25.0,1919.0,0.0,0.0,1320.0,1014.0,542.0,240.0,302.0,472.0,96.0,599.0,579.0,20.0,1320.0,0.0,1320.0,1320.0,203.0,484.0,497.0,32.0,265.0,2404.0,12.0,0.0,162.0,58.0,0.0,376.0,184.0,192.0,306.0,599.0,453.0,599.0,17.0,1435.0,1291.0,1467.0,1919.0,1919.0,1987.0,1987.0,1919.0,1919.0,1884.0,2404.0,6622.0,274.0,0.0,285.0,0.0,218.0,19.0,0.0,68.0,1109.0,16.74720628209,40.909090909090914,5.466626396858955,41.679250981576565,318.0,1172.0,429.0,16.571130797290255,22.355393434080252,76.4460656591975,22.25117248566962,45.33611255862428,51.48619957537155,48.51380042462845,96.57775541016608,3.4222445898339204,68.78582595101615,31.214174048983846,73.07498741821841,522.0,26.270759939607448,27.42828384499245,34.826371414192245,1953.0,98.28887770508304,232.0,58.0,38.73121869782972,9.68280467445743
22033004504,"Census Tract 004504, East Baton Rouge Parish, Louisiana",0.0,5793.0,380.0,66.0,0.0,0.0,0.0,0.0,197.0,0.0,2964.0,0.0,15.0,0.0,104.0,831.0,480.0,477.0,243.0,308.0,0.0,1151.0,25.0,296.0,25.0,1312.0,29.0,335.0,977.0,32.0,543.0,672.0,1500.0,695.0,198.0,14.0,112.0,229.0,16.0,54.0,116.0,54.0,154.0,82.0,249.0,82.0,164.0,305.0,261.0,105.0,1624.0,232000.0,61478.0,61478.0,70813.0,42306.0,120.0,126.0,883.0,770.0,113.0,2195.0,33.0,0.0,1583.0,1064.0,924.0,372.0,552.0,140.0,25.0,612.0,612.0,0.0,1583.0,0.0,1583.0,1583.0,184.0,140.0,171.0,72.0,149.0,1495.0,0.0,0.0,37.0,248.0,0.0,115.0,71.0,44.0,519.0,612.0,248.0,612.0,0.0,1962.0,1444.0,1312.0,2195.0,2195.0,2458.0,2458.0,2195.0,2195.0,1472.0,1495.0,6142.0,280.0,120.0,0.0,75.0,97.0,41.0,43.0,263.0,2007.0,32.67665255617062,48.25789645066754,6.186909801367633,10.941061543471182,459.0,1143.0,593.0,20.91116173120729,27.015945330296127,59.772209567198175,35.079726651480634,31.662870159453306,78.19293478260869,21.807065217391305,89.30024410089503,10.699755899104964,72.11845102505696,27.881548974943055,79.82099267697315,376.0,15.29698942229455,22.416598860862493,38.6493083807974,2299.0,93.5313262815297,285.0,248.0,46.568627450980394,40.52287581699346
22033004507,"Census Tract 004507, East Baton Rouge Parish, Louisiana",0.0,4240.0,295.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,1269.0,14.0,0.0,0.0,15.0,645.0,463.0,351.0,127.0,180.0,0.0,651.0,162.0,93.0,190.0,1349.0,301.0,274.0,1075.0,65.0,804.0,138.0,1224.0,448.0,326.0,18.0,156.0,221.0,0.0,301.0,52.0,0.0,48.0,0.0,65.0,24.0,129.0,54.0,145.0,133.0,1356.0,297000.0,109685.0,109685.0,123269.0,55559.0,0.0,63.0,323.0,315.0,8.0,1672.0,43.0,0.0,1374.0,1179.0,1016.0,295.0,721.0,163.0,96.0,298.0,298.0,0.0,1374.0,0.0,1374.0,1374.0,164.0,134.0,111.0,82.0,76.0,928.0,19.0,17.0,24.0,63.0,36.0,67.0,52.0,15.0,195.0,298.0,170.0,298.0,85.0,1441.0,599.0,1349.0,1672.0,1672.0,1795.0,1795.0,1672.0,1672.0,906.0,928.0,4441.0,221.0,41.0,15.0,0.0,94.0,56.0,63.0,123.0,2569.0,57.84733168205359,28.574645350146366,6.642648052240487,3.107408241387075,251.0,417.0,1004.0,15.011961722488037,60.04784688995215,80.68181818181817,18.839712918660286,26.794258373205743,71.8543046357616,28.14569536423841,93.14763231197772,6.852367688022285,82.17703349282297,17.822966507177032,85.01392757660167,269.0,14.986072423398328,17.103064066852365,37.54874651810585,1689.0,94.09470752089136,123.0,63.0,41.2751677852349,21.140939597315437
22033004509,"Census Tract 004509, East Baton Rouge Parish, Louisiana",0.0,5455.0,179.0,12.0,0.0,149.0,0.0,0.0,853.0,31.0,2269.0,14.0,0.0,0.0,30.0,313.0,1020.0,777.0,310.0,601.0,118.0,958.0,81.0,786.0,162.0,1795.0,184.0,681.0,1114.0,31.0,118.0,532.0,1749.0,974.0,388.0,33.0,193.0,227.0,17.0,184.0,16.0,107.0,111.0,164.0,20.0,185.0,281.0,189.0,275.0,333.0,1037.0,226300.0,67003.0,67003.0,102535.0,35989.0,40.0,30.0,928.0,851.0,77.0,2723.0,399.0,0.0,1594.0,1126.0,940.0,464.0,476.0,186.0,78.0,1129.0,1129.0,0.0,1594.0,0.0,1594.0,1594.0,381.0,77.0,315.0,254.0,239.0,1888.0,210.0,203.0,129.0,395.0,2.0,108.0,34.0,74.0,468.0,1129.0,669.0,1129.0,18.0,1731.0,1629.0,1795.0,2723.0,2723.0,3183.0,3183.0,2723.0,2723.0,1825.0,1888.0,6727.0,976.0,364.0,60.0,388.0,462.0,100.0,20.0,460.0,3158.0,46.94514642485506,33.72974580050543,2.660918685892671,7.908428720083246,617.0,1114.0,992.0,22.658832170400295,36.43040763863386,65.919941241278,31.252295262578038,35.76937201615865,52.493150684931514,47.50684931506849,85.54822494502042,14.45177505497958,58.53837679030482,41.46162320969518,54.94816211121584,1394.0,43.79516179704681,32.32799245994345,11.215834118755891,2754.0,86.52214891611688,937.0,395.0,82.99379982285208,34.9867139061116
22033004511,"Census Tract 004511, East Baton Rouge Parish, Louisiana",276.0,4408.0,5.0,0.0,0.0,0.0,0.0,0.0,614.0,256.0,2742.0,0.0,0.0,11.0,12.0,632.0,700.0,362.0,193.0,585.0,56.0,275.0,281.0,389.0,284.0,1287.0,65.0,738.0,549.0,18.0,289.0,447.0,1401.0,729.0,100.0,0.0,168.0,150.0,22.0,83.0,121.0,2.0,101.0,0.0,176.0,66.0,105.0,317.0,366.0,353.0,1290.0,202600.0,67097.0,67097.0,82404.0,61875.0,0.0,156.0,843.0,567.0,276.0,2130.0,347.0,0.0,535.0,343.0,239.0,14.0,225.0,104.0,0.0,1595.0,1595.0,0.0,535.0,0.0,535.0,535.0,156.0,298.0,94.0,256.0,10.0,945.0,191.0,24.0,141.0,406.0,0.0,104.0,35.0,69.0,192.0,1595.0,944.0,1595.0,90.0,809.0,838.0,1287.0,2130.0,2130.0,2551.0,2551.0,2130.0,2130.0,945.0,945.0,5362.0,903.0,497.0,0.0,233.0,199.0,169.0,554.0,421.0,1650.0,30.772099962700484,51.13763521074226,0.09324878776575904,8.336441626258859,599.0,1030.0,501.0,28.12206572769953,23.52112676056338,60.4225352112676,26.619718309859152,34.225352112676056,29.100529100529098,70.8994708994709,83.49666797334379,16.503332026656214,25.11737089201878,74.88262910798123,35.241081928655426,1652.0,64.75891807134457,32.69306154449236,25.676205409643277,2048.0,80.28224225793807,762.0,406.0,47.774294670846395,25.454545454545453
